full_address,lat,lng
243 Simei Street 5,1.34394,103.955065
366 Tampines Street 34,1.357734,103.961554
713 Tampines Street 71,1.359408,103.937698
498A Tampines Street 45,1.36153,103.958173
498G Tampines Street 45,1.362299,103.958095
498L Tampines Street 45,1.362389,103.957322
242 Simei Street 5,1.343396,103.954245
84A Lorong 2 Toa Payoh,1.335366,103.847031
370 Woodlands Avenue 1,1.432808,103.787352
363 Woodlands Avenue 5,1.43395,103.785922
365 Woodlands Avenue 5,1.434082,103.787925
708 Woodlands Drive 70,1.440068,103.7973
711 Woodlands Drive 70,1.441254,103.79741
604 Woodlands Drive 42,1.437125,103.796548
705 Woodlands Drive 40,1.439885,103.796093
713 Woodlands Drive 70,1.441836,103.797889
357 Woodlands Avenue 5,1.433128,103.784414
764 Choa Chu Kang North 5,1.393213,103.749146
575 Hougang Street 51,1.37797,103.886928
850 Hougang Central,1.369956,103.893371
853 Hougang Central,1.369428,103.89393
323 Tah Ching Road,1.336864,103.723965
336 Tah Ching Road,1.33859,103.723394
332 Tah Ching Road,1.33856,103.723824
4B Saint George's Lane,1.322242,103.860259
553 Serangoon North Avenue 3,1.371806,103.871274
365 Tampines Street 34,1.357644,103.960646
714 Tampines Street 71,1.360056,103.937045
498M Tampines Street 45,1.361967,103.957799
716 Tampines Street 71,1.359404,103.936624
368 Woodlands Avenue 1,1.433044,103.786797
706 Woodlands Drive 40,1.43987,103.79675
710 Woodlands Drive 70,1.44069,103.797447
893B Woodlands Drive 50,1.436894,103.789944
893C Woodlands Drive 50,1.436376,103.790495
112 Woodlands Street 13,1.438356,103.781715
893A Woodlands Drive 50,1.436877,103.790535
314 Ang Mo Kio Avenue 3,1.366204,103.850048
618 Ang Mo Kio Avenue 4,1.378096,103.838334
29A Chai Chee Avenue,1.324806,103.92387
193 Bukit Batok West Avenue 6,1.346036,103.744511
191 Bukit Batok West Avenue 6,1.345618,103.745371
625 Choa Chu Kang Street 62,1.398673,103.746062
627 Choa Chu Kang Street 62,1.397936,103.746011
836 Hougang Central,1.369929,103.890915
572 Hougang Street 51,1.378392,103.887411
569 Hougang Street 51,1.377501,103.888131
327 Tah Ching Road,1.336191,103.722566
367A Tampines Street 34,1.357708,103.959966
369 Tampines Street 34,1.3585,103.960185
721 Tampines Street 71,1.360012,103.936335
892 Tampines Avenue 8,1.349236,103.929014
81 Lorong 4 Toa Payoh,1.335321,103.850333
702 Woodlands Drive 40,1.441832,103.796626
895A Woodlands Drive 50,1.436036,103.791466
601 Woodlands Drive 42,1.438592,103.796524
714 Woodlands Drive 70,1.442036,103.798702
356 Woodlands Avenue 5,1.433412,103.784948
728 Ang Mo Kio Avenue 6,1.372678,103.84568
192 Bukit Batok West Avenue 6,1.345666,103.744806
437 Fajar Road,1.38274,103.769566
452 Fajar Road,1.385598,103.771899
626 Choa Chu Kang Street 62,1.398317,103.745878
27 Balam Road,1.330326,103.88622
29 Balam Road,1.330111,103.886709
56 Cassia Crescent,1.310184,103.883218
570 Hougang Street 51,1.377976,103.888237
346 Kang Ching Road,1.340326,103.720838
328 Tah Ching Road,1.336915,103.722661
554 Serangoon North Avenue 3,1.371993,103.870386
507 Serangoon North Avenue 4,1.372012,103.875279
552 Serangoon North Avenue 3,1.372297,103.871421
364 Tampines Street 34,1.356994,103.959846
368 Tampines Street 34,1.358902,103.960938
701 Tampines Street 71,1.35622,103.936736
707 Tampines Street 71,1.357691,103.936868
734 Tampines Street 71,1.358202,103.934358
711 Tampines Street 71,1.358511,103.937144
715 Tampines Street 71,1.359621,103.937164
896A Woodlands Drive 50,1.436426,103.79307
896C Woodlands Drive 50,1.436946,103.793179
896B Woodlands Drive 50,1.437027,103.792621
190 Bukit Batok West Avenue 6,1.345495,103.746048
38 Jalan Rumah Tinggi,1.288722,103.809721
449 Bukit Panjang Ring Road,1.384174,103.772105
450 Bukit Panjang Ring Road,1.384523,103.772522
508 Jelapang Road,1.386373,103.768556
451 Fajar Road,1.385113,103.772066
762 Choa Chu Kang North 5,1.392402,103.74853
28 Balam Road,1.330597,103.886573
574 Hougang Street 51,1.377526,103.886922
348 Kang Ching Road,1.339978,103.720071
325 Tah Ching Road,1.33604,103.723044
4 Boon Keng Road,1.316022,103.859889
83 Strathmore Avenue,1.294831,103.80831
549 Serangoon North Avenue 3,1.372743,103.871128
551 Serangoon North Avenue 3,1.372325,103.87071
511 Serangoon North Avenue 4,1.371165,103.875638
891A Tampines Avenue 8,1.348704,103.930934
724 Tampines Street 71,1.356861,103.934755
733 Tampines Street 71,1.357901,103.933847
706 Tampines Street 71,1.357595,103.937568
893A Tampines Avenue 8,1.348322,103.930532
895C Woodlands Drive 50,1.435616,103.792512
897B Woodlands Drive 50,1.436094,103.794001
897C Woodlands Drive 50,1.435654,103.794468
715 Woodlands Drive 70,1.442114,103.799663
605 Woodlands Drive 42,1.437198,103.797084
362 Woodlands Avenue 5,1.433805,103.785274
299 Bukit Batok Street 22,1.344284,103.747163
39 Jalan Rumah Tinggi,1.288725,103.810095
126 Bukit Merah View,1.284457,103.823821
84 Telok Blangah Heights,1.276955,103.809993
448 Bukit Panjang Ring Road,1.383712,103.772056
763 Choa Chu Kang North 5,1.393016,103.748445
837 Hougang Central,1.369304,103.891744
909 Hougang Street 91,1.378491,103.882855
345 Kang Ching Road,1.339999,103.721034
347 Kang Ching Road,1.340568,103.720764
321 Tah Ching Road,1.337326,103.724228
508 Serangoon North Avenue 4,1.371884,103.875793
370 Tampines Street 34,1.357969,103.959637
367 Tampines Street 34,1.358422,103.960514
709 Tampines Street 71,1.358063,103.937571
710 Tampines Street 71,1.358722,103.937717
712 Tampines Street 71,1.359029,103.937161
702 Tampines Street 71,1.356145,103.937494
704 Tampines Street 71,1.356663,103.937167
705 Tampines Street 71,1.357188,103.937152
732 Tampines Street 71,1.357571,103.934458
892A Tampines Avenue 8,1.348788,103.929636
35 Lorong 5 Toa Payoh,1.334398,103.854622
719 Woodlands Avenue 6,1.441935,103.800186
602 Woodlands Drive 42,1.438198,103.796377
603 Woodlands Drive 42,1.437902,103.796716
898A Woodlands Drive 50,1.435327,103.794639
899B Woodlands Drive 50,1.436162,103.795246
428 Woodlands Street 41,1.426976,103.772598
436 Woodlands Street 41,1.426609,103.77457
721 Ang Mo Kio Avenue 8,1.372277,103.847974
625 Bukit Batok Central,1.351486,103.748697
297 Bukit Batok Street 22,1.345026,103.747312
298 Bukit Batok Street 22,1.344685,103.747007
40 Jalan Rumah Tinggi,1.288691,103.810393
447 Bukit Panjang Ring Road,1.383222,103.77167
573 Hougang Street 51,1.377578,103.887554
322 Tah Ching Road,1.336973,103.724574
30 Holland Close,1.307758,103.796725
545 Serangoon North Avenue 3,1.374996,103.871212
550 Serangoon North Avenue 3,1.372451,103.870246
509 Serangoon North Avenue 4,1.371932,103.876194
512 Serangoon North Avenue 4,1.371541,103.875297
510 Serangoon North Avenue 4,1.370694,103.87583
544 Serangoon North Avenue 3,1.374292,103.870797
891 Tampines Avenue 8,1.349145,103.931021
708 Tampines Street 71,1.357989,103.936947
703 Tampines Street 71,1.3571,103.937727
726 Tampines Street 71,1.357235,103.935109
727 Tampines Street 71,1.356258,103.93549
731 Tampines Street 71,1.357037,103.934109
725 Tampines Street 71,1.356978,103.935306
736 Tampines Street 72,1.358911,103.934554
37 Lorong 5 Toa Payoh,1.334645,103.85579
720 Woodlands Avenue 6,1.442401,103.800853
895B Woodlands Drive 50,1.435627,103.791685
897A Woodlands Drive 50,1.436508,103.793958
898B Woodlands Drive 50,1.435217,103.795241
899C Woodlands Drive 50,1.436514,103.795294
716 Woodlands Drive 70,1.441531,103.799824
717 Woodlands Drive 70,1.440829,103.799124
739 Woodlands Circle,1.44424,103.796999
429 Woodlands Street 41,1.42661,103.77269
437 Woodlands Street 41,1.426977,103.774714
790 Woodlands Avenue 6,1.442904,103.802743
157 Ang Mo Kio Avenue 4,1.375376,103.839485
163 Ang Mo Kio Avenue 4,1.373784,103.837671
702 Ang Mo Kio Avenue 8,1.369656,103.84754
440 Fajar Road,1.383551,103.770031
910 Hougang Street 91,1.378938,103.883118
913 Hougang Street 91,1.378074,103.884096
578 Hougang Avenue 4,1.378946,103.88532
579 Hougang Avenue 4,1.379029,103.88607
114 Jurong East Street 13,1.339386,103.734667
237 Jurong East Street 21,1.340722,103.741218
330 Tah Ching Road,1.337762,103.72417
5 Boon Keng Road,1.316467,103.860487
30A Holland Close,1.307488,103.797191
548 Serangoon North Avenue 3,1.373136,103.870778
728 Tampines Street 71,1.35615,103.934956
741 Woodlands Circle,1.444328,103.79578
734 Woodlands Circle,1.443954,103.797957
731 Woodlands Circle,1.442882,103.797646
899A Woodlands Drive 50,1.435762,103.795231
106 Yishun Ring Road,1.432014,103.827311
539 Bedok North Street 3,1.331241,103.925177
576 Hougang Avenue 4,1.378436,103.886296
912 Hougang Street 91,1.378534,103.884079
577 Hougang Avenue 4,1.378668,103.884991
366 Corporation Drive,1.338169,103.719663
82 Strathmore Avenue,1.294598,103.808784
36 Lorong 5 Toa Payoh,1.334892,103.855156
722 Woodlands Avenue 6,1.445335,103.799077
742 Woodlands Circle,1.443986,103.795977
732 Woodlands Circle,1.44326,103.798259
727 Woodlands Circle,1.443742,103.799734
159 Ang Mo Kio Avenue 4,1.374789,103.839877
623 Bukit Batok Central,1.3509,103.749422
442 Fajar Road,1.382462,103.771274
176 Lompang Road,1.379279,103.765873
92A Pipit Road,1.323175,103.88766
911 Hougang Street 91,1.378881,103.883751
367 Corporation Drive,1.33795,103.719218
6 Boon Keng Road,1.317266,103.860884
729 Tampines Street 71,1.356429,103.934226
893 Tampines Avenue 8,1.348763,103.930066
718 Woodlands Avenue 6,1.441694,103.801189
740 Woodlands Circle,1.444591,103.796246
744 Woodlands Circle,1.44274,103.795888
745 Woodlands Circle,1.442201,103.795609
736 Woodlands Circle,1.443389,103.796736
733 Woodlands Circle,1.443651,103.798743
726 Woodlands Circle,1.444231,103.799681
796 Woodlands Drive 72,1.443053,103.803143
743 Woodlands Circle,1.443726,103.796258
728 Woodlands Circle,1.442822,103.798873
723 Woodlands Avenue 6,1.44525,103.79919
725 Woodlands Avenue 6,1.444895,103.798896
788 Woodlands Avenue 6,1.443267,103.801749
624 Bukit Batok Central,1.351324,103.749502
626 Bukit Batok Central,1.351789,103.749027
174 Lompang Road,1.380207,103.766346
643 Choa Chu Kang Street 64,1.398631,103.748605
638 Choa Chu Kang Street 64,1.397789,103.748364
92 Pipit Road,1.323398,103.887306
914 Hougang Street 91,1.377595,103.884101
915 Hougang Street 91,1.377552,103.883702
365 Corporation Drive,1.337894,103.720241
547 Serangoon North Avenue 3,1.373811,103.870663
730 Tampines Street 71,1.356672,103.933471
738 Tampines Street 72,1.359065,103.933633
739 Tampines Street 72,1.359205,103.933274
740 Tampines Street 72,1.359352,103.932823
352 Woodlands Avenue 1,1.431715,103.784538
354 Woodlands Avenue 1,1.43233,103.785131
791 Woodlands Avenue 6,1.442867,103.802412
724 Woodlands Avenue 6,1.445056,103.798867
735 Woodlands Circle,1.443444,103.797238
721 Woodlands Circle,1.444006,103.800344
737 Woodlands Circle,1.443629,103.796754
729 Woodlands Circle,1.442529,103.798571
730 Woodlands Circle,1.442504,103.797658
353 Woodlands Avenue 1,1.43195,103.785359
789 Woodlands Avenue 6,1.443406,103.802373
797 Woodlands Drive 72,1.443689,103.803023
158 Ang Mo Kio Avenue 4,1.375235,103.839015
290F Bukit Batok Street 24,1.343422,103.757414
290B Bukit Batok Street 24,1.343721,103.756645
173 Gangsa Road,1.379962,103.766737
175 Lompang Road,1.379827,103.765978
635 Choa Chu Kang North 6,1.396552,103.749589
636 Choa Chu Kang North 6,1.397285,103.749092
639 Choa Chu Kang Street 64,1.397802,103.748987
580 Hougang Avenue 4,1.378916,103.886806
543 Serangoon North Avenue 3,1.374527,103.871302
792 Woodlands Avenue 6,1.441975,103.802291
793 Woodlands Avenue 6,1.442587,103.802596
746 Woodlands Circle,1.442578,103.795144
747 Woodlands Circle,1.443105,103.795098
748 Woodlands Circle,1.445229,103.795374
738 Woodlands Circle,1.444095,103.797468
751 Woodlands Circle,1.445018,103.794196
290G Bukit Batok Street 24,1.343328,103.75705
291A Bukit Batok Street 24,1.343521,103.755846
627 Bukit Batok Central,1.351897,103.749302
290C Bukit Batok East Avenue 3,1.344057,103.757172
2 Jalan Bukit Ho Swee,1.287356,103.832142
151 Jalan Teck Whye,1.378405,103.757258
155 Jalan Teck Whye,1.378846,103.757123
631 Choa Chu Kang North 6,1.396625,103.748042
637 Choa Chu Kang North 6,1.397369,103.74814
641 Choa Chu Kang Street 64,1.398368,103.749839
154 Jalan Teck Whye,1.379668,103.757785
55 Pipit Road,1.323765,103.888436
735 Tampines Street 72,1.359561,103.934162
742 Tampines Street 72,1.359679,103.9335
351 Woodlands Avenue 1,1.432447,103.784145
355 Woodlands Avenue 1,1.432797,103.784627
752 Woodlands Circle,1.445564,103.79481
787B Woodlands Crescent,1.444259,103.800933
794 Woodlands Drive 72,1.442687,103.803428
786B Woodlands Drive 60,1.445631,103.800746
787E Woodlands Crescent,1.445004,103.802167
786C Woodlands Drive 60,1.44589,103.801318
795 Woodlands Drive 72,1.44294,103.803991
290D Bukit Batok East Avenue 3,1.344506,103.757575
291D Bukit Batok Street 24,1.34339,103.755265
291B Bukit Batok Street 24,1.343126,103.755765
290E Bukit Batok Street 24,1.343992,103.757929
628 Bukit Batok Central,1.351394,103.749961
158 Jalan Teck Whye,1.380002,103.757026
152 Jalan Teck Whye,1.378864,103.758132
634 Choa Chu Kang North 6,1.396619,103.74984
640 Choa Chu Kang Street 64,1.39793,103.749624
642 Choa Chu Kang Street 64,1.398473,103.749176
163 Jalan Teck Whye,1.381019,103.756986
56 Pipit Road,1.324182,103.888458
166 Hougang Avenue 1,1.351312,103.888275
4 Changi Village Road,1.389376,103.987338
546 Serangoon North Avenue 3,1.374853,103.870214
720 Tampines Street 72,1.359489,103.936078
750 Woodlands Avenue 4,1.444412,103.79384
755 Woodlands Avenue 4,1.445223,103.793239
787D Woodlands Crescent,1.445297,103.801839
786F Woodlands Drive 60,1.446317,103.800295
757 Woodlands Avenue 4,1.446274,103.794599
798 Woodlands Drive 72,1.443728,103.803603
291E Bukit Batok Street 24,1.343427,103.75477
290A Bukit Batok Street 24,1.343028,103.756559
288D Bukit Batok Street 25,1.345816,103.759106
288B Bukit Batok Street 25,1.346172,103.760518
170 Gangsa Road,1.3786,103.766084
446 Choa Chu Kang Avenue 4,1.380756,103.736764
159 Jalan Teck Whye,1.380211,103.756416
442 Choa Chu Kang Avenue 4,1.380944,103.737689
167 Hougang Avenue 1,1.352178,103.888221
172 Hougang Avenue 1,1.350568,103.88949
173 Hougang Avenue 1,1.350112,103.888895
917 Hougang Avenue 9,1.375011,103.883476
918 Hougang Avenue 9,1.375615,103.883518
158 Hougang Street 11,1.351748,103.88045
350 Corporation Drive,1.338803,103.719202
693 Jurong West Central 1,1.342834,103.70624
695 Jurong West Central 1,1.342743,103.707359
696 Jurong West Central 1,1.342231,103.707612
5 Changi Village Road,1.390234,103.987936
741 Tampines Street 72,1.359933,103.932934
722 Tampines Street 72,1.359956,103.935732
723 Tampines Street 72,1.359991,103.935087
749 Woodlands Circle,1.444607,103.794482
753 Woodlands Circle,1.445818,103.794653
787C Woodlands Crescent,1.444954,103.801008
786D Woodlands Drive 60,1.446757,103.800909
427 Woodlands Street 41,1.427295,103.772508
786E Woodlands Drive 60,1.446977,103.800516
613A Bedok Reservoir Road,1.332799,103.917548
291C Bukit Batok Street 24,1.342902,103.75512
289A Bukit Batok Street 25,1.344676,103.760574
10 Jalan Bukit Ho Swee,1.287505,103.832812
504 Jelapang Road,1.384794,103.76696
512 Jelapang Road,1.38742,103.768226
150 Jalan Teck Whye,1.378069,103.756429
443 Choa Chu Kang Avenue 4,1.381332,103.737198
156 Jalan Teck Whye,1.378854,103.75651
168 Hougang Avenue 1,1.351822,103.88958
171 Hougang Avenue 1,1.350876,103.889021
923 Hougang Avenue 9,1.376224,103.882821
160 Hougang Street 11,1.351903,103.87891
922 Hougang Street 91,1.376391,103.883467
165 Hougang Avenue 1,1.350277,103.88779
368 Corporation Drive,1.33745,103.719559
694 Jurong West Central 1,1.343336,103.706955
329 Tah Ching Road,1.337557,103.72383
717 Tampines Street 72,1.358887,103.935062
754 Woodlands Circle,1.44531,103.793916
425 Woodlands Street 41,1.42722,103.773981
758 Woodlands Avenue 6,1.446056,103.795319
613B Bedok Reservoir Road,1.332891,103.918221
289B Bukit Batok Street 25,1.344181,103.760767
288A Bukit Batok Street 25,1.34564,103.760437
171 Gangsa Road,1.379,103.766393
506 Jelapang Road,1.387027,103.768097
444 Choa Chu Kang Avenue 4,1.381655,103.737337
157 Jalan Teck Whye,1.379409,103.75695
632 Choa Chu Kang North 6,1.396721,103.748599
633 Choa Chu Kang North 6,1.39673,103.749244
448 Choa Chu Kang Avenue 4,1.380399,103.737132
169 Hougang Avenue 1,1.351599,103.88985
170 Hougang Avenue 1,1.351543,103.889344
161 Hougang Street 11,1.352539,103.878719
920 Hougang Street 91,1.376845,103.884082
692 Jurong West Central 1,1.341828,103.707072
109 Whampoa Road,1.326953,103.85555
718 Tampines Street 72,1.359171,103.935505
756 Woodlands Avenue 4,1.445743,103.793146
762 Woodlands Avenue 6,1.445984,103.796063
661 Woodlands Ring Road,1.435406,103.798822
663 Woodlands Ring Road,1.436286,103.798411
424 Woodlands Street 41,1.427309,103.774877
426 Woodlands Street 41,1.427223,103.773335
293 Bishan Street 22,1.356803,103.845098
289 Bishan Street 24,1.356636,103.844898
288 Bishan Street 24,1.356957,103.84504
172 Gangsa Road,1.379489,103.766638
507 Jelapang Road,1.386612,103.767914
511 Jelapang Road,1.387789,103.768478
503 Jelapang Road,1.384316,103.766504
160 Jalan Teck Whye,1.380786,103.756394
484A Choa Chu Kang Avenue 5,1.376624,103.736768
919 Hougang Avenue 4,1.376016,103.884119
921 Hougang Street 91,1.376421,103.884142
916 Hougang Avenue 9,1.374923,103.88381
110 Whampoa Road,1.326785,103.855817
719 Tampines Street 72,1.358766,103.936029
11 Lorong 8 Toa Payoh,1.337178,103.858949
761 Woodlands Avenue 6,1.446415,103.796586
662 Woodlands Ring Road,1.435526,103.798111
664 Woodlands Ring Road,1.436282,103.797842
773 Woodlands Drive 60,1.447418,103.797664
760 Woodlands Avenue 6,1.446855,103.796677
290 Bishan Street 24,1.3562,103.844812
291 Bishan Street 24,1.355861,103.845089
292 Bishan Street 22,1.35622,103.845855
288G Bukit Batok Street 25,1.34521,103.759625
514 Jelapang Road,1.387616,103.7673
522 Jelapang Road,1.386414,103.766147
510 Jelapang Road,1.387511,103.769131
447 Choa Chu Kang Avenue 4,1.380581,103.73756
445 Choa Chu Kang Avenue 4,1.381885,103.73661
162 Jalan Teck Whye,1.380856,103.757657
30 Cassia Crescent,1.309461,103.883282
274 Toh Guan Road,1.342079,103.746732
280 Toh Guan Road,1.340445,103.747435
287D Jurong East Street 21,1.337895,103.744162
640 Jurong West Street 61,1.340186,103.696632
641 Jurong West Street 61,1.340833,103.696155
688 Jurong West Central 1,1.341076,103.705441
689 Jurong West Central 1,1.340982,103.70617
111 Whampoa Road,1.326569,103.85621
1 Changi Village Road,1.388616,103.987474
10B Lorong 7 Toa Payoh,1.337209,103.858275
14B Lorong 7 Toa Payoh,1.335724,103.858405
759 Woodlands Avenue 6,1.446507,103.795346
763 Woodlands Avenue 6,1.445599,103.79625
659 Woodlands Ring Road,1.436063,103.799031
660 Woodlands Ring Road,1.435545,103.799414
658 Woodlands Ring Road,1.436558,103.799562
528 Woodlands Drive 14,1.431587,103.792477
288C Bukit Batok Street 25,1.346105,103.75974
520 Jelapang Road,1.386732,103.766352
524 Jelapang Road,1.386026,103.765868
509 Jelapang Road,1.386693,103.76888
516 Jelapang Road,1.387262,103.767284
164 Jalan Teck Whye,1.381318,103.756402
